a2_1,a2v_1,a2_2,a2v_2
7.0541,0.167918,7.74817,0.194615
7.06227,0.163484,7.75745,0.185734
7.07023,0.159178,7.76629,0.17683
7.07798,0.155004,7.77469,0.167908
7.08553,0.150967,7.78264,0.15897
7.09288,0.147073,7.79014,0.150021
7.10005,0.143327,7.79719,0.141065
7.10703,0.139732,7.8038,0.132104
7.11385,0.136294,7.80995,0.123142
7.1205,0.133016,7.81566,0.114182
7.12699,0.129901,7.82092,0.105226
7.13334,0.126953,7.82574,0.0962783
7.13955,0.124174,7.83011,0.0873403
7.14563,0.121567,7.83403,0.0784145
7.15159,0.119132,7.8375,0.069503
7.15743,0.116871,7.84053,0.0606079
7.16317,0.114785,7.84312,0.0517306
7.16881,0.112872,7.84526,0.0428729
7.17437,0.111133,7.84696,0.034036
7.17985,0.109567,7.84823,0.0252211
7.18526,0.108171,7.84905,0.0164292
7.1906,0.106943,7.84943,0.00766119
7.1959,0.10588,7.84938,-0.00108221
7.20115,0.104979,7.84889,-0.00980032
7.20636,0.104236,7.84796,-0.0184925
7.21154,0.103646,7.8466,-0.0271583
7.2167,0.103205,7.84481,-0.0357969
7.22185,0.102906,7.84259,-0.0444079
7.22698,0.102745,7.83994,-0.0529902
7.23212,0.102716,7.83687,-0.0615431
7.23726,0.102812,7.83336,-0.0700652
7.24241,0.103028,7.82943,-0.0785548
7.24758,0.103355,7.82508,-0.0870101
7.25277,0.103789,7.82031,-0.0954283
7.25799,0.104321,7.81512,-0.103806
7.26323,0.104945,7.80952,-0.11214
7.26852,0.105655,7.80349,-0.120423
7.27384,0.106443,7.79706,-0.128651
7.2792,0.107304,7.79022,-0.136816
7.28461,0.108229,7.78298,-0.144908
7.29007,0.109213,7.77533,-0.152917
7.29559,0.11025,7.76729,-0.16083
7.30115,0.111334,7.75886,-0.168632
7.30678,0.112458,7.75004,-0.176305
7.31246,0.113618,7.74085,-0.18383
7.3182,0.114807,7.73129,-0.191185
7.324,0.11602,7.72137,-0.198343
7.32986,0.117254,7.71111,-0.205276
7.33579,0.118502,7.70051,-0.211954
7.34178,0.119762,7.68959,-0.218343
7.34783,0.121028,7.67837,-0.224407
7.35394,0.122296,7.66687,-0.23011
7.36012,0.123564,7.6551,-0.235414
7.36636,0.124828,7.64308,-0.24028
7.37267,0.126085,7.63085,-0.244672
7.37903,0.127332,7.61842,-0.248556
7.38546,0.128566,7.60583,-0.251902
7.39195,0.129785,7.59309,-0.254686
7.3985,0.130987,7.58025,-0.25689
7.40511,0.13217,7.56732,-0.258502
7.41177,0.133332,7.55435,-0.259521
7.4185,0.134472,7.54135,-0.259953
7.42528,0.135588,7.52836,-0.259816
7.43211,0.136679,7.5154,-0.259132
7.439,0.137744,7.50251,-0.257934
7.44594,0.138782,7.48969,-0.256261
7.45293,0.139793,7.47698,-0.254155
7.45997,0.140775,7.4644,-0.251664
7.46705,0.141728,7.45196,-0.248837
7.47418,0.142653,7.43967,-0.245725
7.48136,0.143548,7.42755,-0.242375
7.48858,0.144413,7.41561,-0.238836
7.49584,0.145249,7.40386,-0.235152
7.50315,0.146055,7.39229,-0.231365
7.51049,0.146832,7.38091,-0.227511
7.51787,0.147579,7.36973,-0.223626
7.52528,0.148298,7.35874,-0.219739
7.53273,0.148988,7.34795,-0.215876
7.54022,0.14965,7.33735,-0.212059
7.54773,0.150284,7.32693,-0.208309
7.55527,0.15089,7.3167,-0.204639
7.56285,0.15147,7.30665,-0.201065
7.57045,0.152024,7.29677,-0.197596
7.57808,0.152552,7.28705,-0.194241
7.58573,0.153056,7.2775,-0.191006
7.59341,0.153535,7.26811,-0.187896
7.6011,0.15399,7.25886,-0.184914
7.60883,0.154423,7.24976,-0.182064
7.61657,0.154833,7.24079,-0.179344
7.62433,0.155222,7.23196,-0.176757
7.63211,0.15559,7.22324,-0.174302
7.6399,0.155938,7.21464,-0.171977
7.64772,0.156267,7.20615,-0.169781
7.65555,0.156578,7.19777,-0.167713
7.66339,0.15687,7.18948,-0.165769
7.67125,0.157146,7.18128,-0.163949
7.67912,0.157405,7.17317,-0.162248
7.687,0.157648,7.16514,-0.160664
7.69489,0.157876,7.15718,-0.159195
7.7028,0.15809,7.14928,-0.157838
7.71071,0.15829,7.14145,-0.156589
7.71864,0.158476,7.13368,-0.155446
7.72657,0.158649,7.12596,-0.154406
7.73451,0.158811,7.11829,-0.153465
7.74246,0.15896,7.11066,-0.152622
7.75041,0.159097,7.10306,-0.151873
7.75837,0.159223,7.0955,-0.151214
7.76634,0.159338,7.08797,-0.150645
7.77431,0.159443,7.08046,-0.150161
7.78229,0.159537,7.07297,-0.14976
7.79027,0.15962,7.0655,-0.14944
7.79826,0.159693,7.05804,-0.149198
7.80624,0.159755,7.05059,-0.149031
7.81423,0.159807,7.04314,-0.148937
7.82223,0.159849,7.0357,-0.148914
7.83022,0.159879,7.02825,-0.148959
7.83822,0.159898,7.0208,-0.149071
7.84621,0.159905,7.01333,-0.149246
7.85421,0.1599,7.00586,-0.149482
7.8622,0.159883,6.99837,-0.149779
7.87019,0.159852,6.99086,-0.150132
7.87818,0.159807,6.98334,-0.150541
7.88617,0.159748,6.97579,-0.151003
7.89415,0.159672,6.96821,-0.151517
7.90213,0.159581,6.96061,-0.15208
7.91011,0.159472,6.95297,-0.15269
7.91807,0.159344,6.9453,-0.153346
7.92603,0.159197,6.9376,-0.154046
7.93398,0.159029,6.92986,-0.154788
7.94193,0.15884,6.92208,-0.155569
7.94986,0.158626,6.91426,-0.156389
7.95778,0.158389,6.9064,-0.157246
7.96568,0.158125,6.89849,-0.158137
7.97358,0.157834,6.89054,-0.159061
7.98145,0.157514,6.88254,-0.160016
7.98931,0.157164,6.87449,-0.161001
7.99715,0.156782,6.86639,-0.162013
8.00497,0.156367,6.85824,-0.163052
8.01276,0.155918,6.85003,-0.164114
8.02054,0.155432,6.84177,-0.165199
8.02828,0.154909,6.83346,-0.166305
8.036,0.154347,6.82509,-0.16743
8.04369,0.153745,6.81666,-0.168572
8.05134,0.153101,6.80817,-0.16973
8.05896,0.152414,6.79963,-0.170901
8.06655,0.151683,6.79102,-0.172084
8.07409,0.150907,6.78236,-0.173277
8.0816,0.150083,6.77363,-0.174479
8.08906,0.149212,6.76485,-0.175687
8.09647,0.148292,6.75601,-0.1769
8.10384,0.147322,6.7471,-0.178116
8.11115,0.146301,6.73813,-0.179332
8.11841,0.145228,6.72911,-0.180547
8.12562,0.144103,6.72002,-0.18176
8.13276,0.142924,6.71087,-0.182967
8.13985,0.141691,6.70166,-0.184167
8.14687,0.140403,6.69239,-0.185359
8.15382,0.13906,6.68307,-0.186539
8.16071,0.137661,6.67368,-0.187706
8.16752,0.136206,6.66424,-0.188858
8.17425,0.134694,6.65474,-0.189992
8.18091,0.133124,6.64518,-0.191107
8.18748,0.131497,6.63557,-0.1922
8.19397,0.129812,6.62591,-0.193269
8.20038,0.128068,6.61619,-0.194312
8.20669,0.126266,6.60643,-0.195325
8.21291,0.124405,6.59661,-0.196308
8.21903,0.122486,6.58675,-0.197258
8.22506,0.120506,6.57684,-0.198171
8.23098,0.118468,6.56689,-0.199046
8.2368,0.11637,6.5569,-0.19988
8.24251,0.114212,6.54686,-0.200671
8.24811,0.111994,6.53679,-0.201416
8.2536,0.109716,6.52669,-0.202113
8.25897,0.107377,6.51655,-0.202758
8.26421,0.104978,6.50638,-0.20335
8.26934,0.102518,6.49619,-0.203885
8.27434,0.0999971,6.48597,-0.204361
8.27921,0.0974151,6.47573,-0.204776
8.28395,0.0947716,6.46547,-0.205125
8.28855,0.0920664,6.4552,-0.205407
8.29302,0.0892994,6.44492,-0.205619
8.29734,0.08647,6.43463,-0.205759
8.30152,0.0835782,6.42434,-0.205822
8.30555,0.0806236,6.41405,-0.205807
8.30943,0.0776058,6.40377,-0.20571
8.31316,0.0745246,6.39349,-0.20553
8.31673,0.0713795,6.38323,-0.205262
8.32014,0.0681702,6.37298,-0.204904
8.32338,0.0648963,6.36276,-0.204454
8.32646,0.0615575,6.35256,-0.203908
8.32937,0.0581533,6.3424,-0.203264
8.3321,0.0546833,6.33227,-0.202519
8.33466,0.0511471,6.32219,-0.201671
8.33704,0.0475443,6.31215,-0.200716
8.33923,0.0438744,6.30217,-0.199652
8.34124,0.0401371,6.29225,-0.198476
8.34305,0.036332,6.28239,-0.197186
8.34468,0.0324585,6.2726,-0.19578
8.3461,0.0285163,6.26289,-0.194254
8.34733,0.0245051,6.25326,-0.192606
8.34835,0.0204244,6.24372,-0.190835
8.34916,0.0162738,6.23427,-0.188937
8.34976,0.012053,6.22492,-0.18691
8.35015,0.00776176,6.21569,-0.184753
8.35032,0.00339969,6.20656,-0.182463
8.35027,-0.00103344,6.19756,-0.180038
8.34999,-0.00553787,6.18869,-0.177476
8.34949,-0.0101138,6.17995,-0.174776
8.34875,-0.0147614,6.17135,-0.171935
8.34778,-0.0194807,6.1629,-0.168953
8.34656,-0.0242718,6.15461,-0.165827
8.34511,-0.0291347,6.14648,-0.162555
8.3434,-0.0340695,6.13853,-0.159138
8.34145,-0.0390758,6.13075,-0.155572
8.33924,-0.0441537,6.12316,-0.151857
8.33678,-0.0493028,6.11576,-0.147993
8.33405,-0.0545228,6.10856,-0.143976
8.33106,-0.0598133,6.10157,-0.139808
8.3278,-0.0651739,6.09479,-0.135486
8.32427,-0.0706041,6.08824,-0.13101
8.32046,-0.0761031,6.08192,-0.12638
8.31638,-0.0816703,6.07584,-0.121593
8.31202,-0.0873048,6.07001,-0.11665
8.30737,-0.0930058,6.06443,-0.11155
8.30243,-0.0987722,6.05912,-0.106292
8.2972,-0.104603,6.05407,-0.100876
8.29167,-0.110497,6.04931,-0.0952998
8.28585,-0.116452,6.04483,-0.0895641
8.27973,-0.122468,6.04065,-0.0836676
8.2733,-0.128543,6.03677,-0.0776095
8.26657,-0.134676,6.0332,-0.0713888
8.25952,-0.140863,6.02995,-0.0650045
8.25217,-0.147105,6.02702,-0.0584555
8.2445,-0.153398,6.02444,-0.0517404
8.23651,-0.159741,6.02219,-0.0448577
8.2282,-0.166131,6.0203,-0.0378057
8.21957,-0.172567,6.01878,-0.0305824
8.21062,-0.179046,6.01762,-0.0231856
8.20134,-0.185566,6.01684,-0.0156128
8.19174,-0.192124,6.01644,-0.0078611
8.1818,-0.198717,6.01645,7.27745e-05
8.17153,-0.205344,6.01686,0.00819246
8.16093,-0.212,6.01768,0.0165021
8.15,-0.218685,6.01893,0.0250062
8.13873,-0.225393,6.02062,0.03371
8.12712,-0.232124,6.02275,0.0426191
8.11518,-0.238874,6.02533,0.0517399
8.1029,-0.24564,6.02839,0.0610792
8.09028,-0.252419,6.03192,0.0706448
8.07732,-0.259208,6.03594,0.0804448
8.06402,-0.266006,6.04047,0.0904884
8.05038,-0.272807,6.04551,0.100785
8.0364,-0.279611,6.05107,0.111345
8.02208,-0.286414,6.05718,0.12218
8.00741,-0.293214,6.06385,0.133302
7.99241,-0.300008,6.07108,0.144721
7.97707,-0.306794,6.07891,0.156451
7.9614,-0.313569,6.08733,0.168504
7.94538,-0.320332,6.09638,0.180892
7.92903,-0.32708,6.10606,0.193625
7.91233,-0.333813,6.11639,0.206712
7.89531,-0.340528,6.1274,0.220161
7.87795,-0.347224,6.1391,0.233974
7.86025,-0.3539,6.15151,0.248147
7.84222,-0.360556,6.16464,0.26267
7.82386,-0.367191,6.17852,0.277522
7.80517,-0.373805,6.19315,0.292668
7.78615,-0.380398,6.20855,0.308054
7.76681,-0.386971,6.22473,0.323605
7.74713,-0.393525,6.24169,0.339215
7.72713,-0.400061,6.25943,0.354747
7.7068,-0.406581,6.27793,0.370021
7.68614,-0.413088,6.29717,0.384814
7.66516,-0.419584,6.31712,0.398854
7.64386,-0.426073,6.33771,0.41183
7.62223,-0.432558,6.35888,0.42339
7.60028,-0.439043,6.38054,0.43317
7.578,-0.445534,6.40258,0.44081
7.5554,-0.452036,6.42488,0.445992
7.53247,-0.458554,6.4473,0.448474
7.50922,-0.465096,6.46971,0.448117
7.48564,-0.471669,6.49195,0.444907
7.46172,-0.478281,6.5139,0.438959
7.43748,-0.48494,6.53542,0.430496
7.41289,-0.491655,6.55641,0.419828
7.38797,-0.498437,6.57678,0.407314
7.36271,-0.505295,6.59645,0.393326
7.33709,-0.512242,6.61536,0.378225
7.31113,-0.519289,6.63347,0.362336
7.28481,-0.526449,6.65077,0.345941
7.25812,-0.533734,6.66723,0.32927
7.23106,-0.541158,6.68286,0.31251
7.20363,-0.548736,6.69765,0.295803
7.1758,-0.556481,6.71161,0.279255
7.14758,-0.564408,6.72476,0.262942
7.11896,-0.572531,6.73711,0.246916
7.08991,-0.580865,6.74867,0.23121
7.06044,-0.589422,6.75946,0.215844
7.03053,-0.598215,6.7695,0.200825
7.00017,-0.607253,6.77881,0.186155
6.96934,-0.616542,6.7874,0.17183
6.93804,-0.626088,6.79529,0.157839
6.90624,-0.635887,6.8025,0.144174
6.87395,-0.645932,6.80904,0.130821
6.84114,-0.656206,6.81493,0.117767
6.8078,-0.66668,6.82018,0.105001
6.77394,-0.677314,6.82481,0.0925078
6.73953,-0.688051,6.82882,0.0802766
6.70459,-0.698815,6.83223,0.0682954
6.66912,-0.709507,6.83506,0.0565532
6.63312,-0.720005,6.83731,0.0450401
6.59661,-0.730161,6.839,0.0337468
6.55962,-0.739802,6.84013,0.0226651
6.52218,-0.748733,6.84072,0.0117875
6.48434,-0.756743,6.84078,0.00110752
6.44616,-0.763613,6.84031,-0.00938073
6.40771,-0.769134,6.83933,-0.0196822
6.36905,-0.773118,6.83784,-0.0298013
6.33028,-0.775418,6.83585,-0.0397417
6.29148,-0.775942,6.83337,-0.0495063
6.25275,-0.774661,6.83042,-0.0590976
6.21417,-0.771616,6.82699,-0.0685175
6.17582,-0.766913,6.8231,-0.0777676
6.13779,-0.760709,6.81876,-0.0868488
6.10013,-0.753202,6.81397,-0.0957619
6.0629,-0.744611,6.80875,-0.104507
6.02614,-0.735157,6.80309,-0.113085
5.98989,-0.725056,6.79702,-0.121494
5.95416,-0.714503,6.79053,-0.129735
5.91898,-0.703668,6.78364,-0.137807
5.88434,-0.692697,6.77636,-0.145709
5.85026,-0.681707,6.76868,-0.15344
5.81672,-0.67079,6.76063,-0.161
5.78372,-0.660017,6.75221,-0.168388
5.75125,-0.649439,6.74343,-0.175602
5.71929,-0.63909,6.7343,-0.182642
5.68784,-0.628993,6.72483,-0.189507
5.65688,-0.619159,6.71502,-0.196196
5.6264,-0.609592,6.70488,-0.202708
5.59639,-0.60029,6.69443,-0.209043
5.56683,-0.591245,6.68367,-0.2152
5.5377,-0.582446,6.67261,-0.221179
5.50901,-0.573882,6.66126,-0.22698
5.48073,-0.565538,6.64963,-0.232603
5.45286,-0.557398,6.63773,-0.238048
5.42539,-0.549446,6.62556,-0.243316
5.39831,-0.541667,6.61314,-0.248407
5.37161,-0.534045,6.60048,-0.253322
5.34528,-0.526564,6.58757,-0.258063
5.31932,-0.519209,6.57444,-0.26263
5.29372,-0.511966,6.56109,-0.267025
5.26848,-0.504821,6.54753,-0.27125
5.24359,-0.49776,6.53376,-0.275307
5.21905,-0.490771,6.5198,-0.279198
5.19486,-0.483843,6.50566,-0.282925
5.17101,-0.476965,6.49133,-0.286492
5.1475,-0.470125,6.47684,-0.289902
5.12434,-0.463316,6.46218,-0.293156
5.10151,-0.456528,6.44737,-0.296259
5.07903,-0.449752,6.43241,-0.299215
5.05688,-0.442983,6.4173,-0.302026
5.03507,-0.436212,6.40207,-0.304697
5.01359,-0.429434,6.38671,-0.307232
4.99246,-0.422644,6.37123,-0.309636
4.97167,-0.415837,6.35563,-0.311911
4.95122,-0.409009,6.33993,-0.314064
4.93111,-0.402155,6.32412,-0.316098
4.91135,-0.395274,6.30822,-0.318019
4.89193,-0.388362,6.29223,-0.319832
4.87286,-0.381417,6.27615,-0.32154
4.85414,-0.374439,6.25999,-0.323151
4.83577,-0.367425,6.24376,-0.324668
4.81775,-0.360376,6.22746,-0.326097
4.80008,-0.35329,6.21108,-0.327444
4.78277,-0.346169,6.19465,-0.328714
4.76582,-0.339013,6.17815,-0.329912
4.74923,-0.331822,6.1616,-0.331044
4.733,-0.324598,6.145,-0.332115
4.71714,-0.317343,6.12834,-0.333132
4.70163,-0.310057,6.11163,-0.3341
4.6865,-0.302744,6.09488,-0.335024
4.67173,-0.295405,6.07809,-0.33591
4.65732,-0.288043,6.06125,-0.336765
4.64329,-0.280661,6.04437,-0.337593
4.62963,-0.273261,6.02745,-0.338401
4.61633,-0.265846,6.01049,-0.339195
4.60341,-0.25842,5.99349,-0.33998
4.59086,-0.250985,5.97645,-0.340762
4.57869,-0.243545,5.95938,-0.341548
4.56688,-0.236104,5.94226,-0.342342
4.55545,-0.228663,5.9251,-0.343152
4.54439,-0.221227,5.9079,-0.343983
4.5337,-0.213799,5.89066,-0.344841
4.52338,-0.206383,5.87337,-0.345733
4.51343,-0.198981,5.85604,-0.346664
4.50385,-0.191598,5.83866,-0.347641
4.49464,-0.184235,5.82122,-0.348669
4.48579,-0.176898,5.80374,-0.349756
4.47731,-0.169587,5.78619,-0.350907
4.4692,-0.162307,5.76858,-0.35213
4.46145,-0.155061,5.75091,-0.35343
4.45405,-0.14785,5.73317,-0.354814
4.44702,-0.140679,5.71536,-0.356289
4.44034,-0.133549,5.69746,-0.357861
4.43402,-0.126463,5.67949,-0.359538
4.42805,-0.119424,5.66142,-0.361325
4.42243,-0.112432,5.64326,-0.36323
4.41715,-0.105492,5.625,-0.36526
4.41222,-0.0986041,5.60663,-0.36742
4.40763,-0.0917706,5.58814,-0.369718
4.40338,-0.0849932,5.56953,-0.37216
4.39947,-0.0782735,5.55079,-0.374753
4.39589,-0.0716129,5.53192,-0.377501
4.39264,-0.0650128,5.5129,-0.380411
4.38971,-0.0584744,5.49372,-0.383486
4.38712,-0.0519987,5.47439,-0.386732
4.38484,-0.0455868,5.45488,-0.390149
4.38287,-0.0392395,5.43519,-0.393741
4.38123,-0.0329575,5.41532,-0.397506
4.37989,-0.0267415,5.39525,-0.401443
4.37886,-0.0205922,5.37497,-0.405546
4.37813,-0.0145099,5.35448,-0.409809
4.37771,-0.00849517,5.33377,-0.414218
4.37758,-0.0025483,5.31283,-0.418759
4.37775,0.00333043,5.29166,-0.423411
4.3782,0.00914078,5.27025,-0.428148
4.37895,0.0148826,5.2486,-0.432937
4.37998,0.0205556,5.22672,-0.437738
4.38128,0.0261598,5.20459,-0.442504
4.38287,0.0316951,5.18223,-0.44718
4.38473,0.0371613,5.15965,-0.451704
4.38686,0.0425583,5.13685,-0.456005
4.38925,0.047886,5.11385,-0.460007
4.39191,0.0531443,5.09067,-0.46363
4.39482,0.0583329,5.06733,-0.466793
4.398,0.0634517,5.04385,-0.469413
4.40142,0.0685003,5.02028,-0.471415
4.4051,0.0734783,4.99665,-0.472732
4.40901,0.0783853,4.97298,-0.473307
4.41318,0.0832207,4.94933,-0.473102
4.41757,0.0879838,4.92572,-0.472096
4.42221,0.0926738,4.90221,-0.470287
4.42707,0.0972898,4.87882,-0.467692
4.43217,0.101831,4.85561,-0.464346
4.43748,0.106295,4.83259,-0.460301
4.44301,0.110682,4.80981,-0.455618
4.44876,0.114989,4.78729,-0.450369
4.45472,0.119215,4.76506,-0.444628
4.46089,0.123357,4.74314,-0.438471
4.46726,0.127414,4.72154,-0.431973
4.47383,0.131383,4.70028,-0.425203
4.4806,0.135261,4.67937,-0.418227
4.48755,0.139046,4.65881,-0.4111
4.49468,0.142734,4.63862,-0.403875
4.502,0.146322,4.61879,-0.396593
4.50949,0.149806,4.59932,-0.389292
4.51715,0.153183,4.58022,-0.382002
4.52497,0.156449,4.56149,-0.374746
4.53295,0.1596,4.54311,-0.367545
4.54108,0.162632,4.52509,-0.360412
4.54936,0.165542,4.50742,-0.353359
4.55778,0.168325,4.4901,-0.346392
4.56633,0.170977,4.47312,-0.339517
4.575,0.173494,4.45649,-0.332737
4.58379,0.175874,4.44019,-0.326051
4.5927,0.178113,4.42421,-0.31946
4.60171,0.180207,4.40856,-0.312961
4.61082,0.182155,4.39324,-0.306551
4.62001,0.183956,4.37823,-0.300226
4.62929,0.185606,4.36353,-0.293983
4.63865,0.187106,4.34914,-0.287815
4.64807,0.188456,4.33505,-0.281719
4.65756,0.189657,4.32127,-0.275689
4.66709,0.19071,4.30778,-0.269719
4.67667,0.191618,4.29459,-0.263804
4.68629,0.192383,4.28169,-0.257938
4.69594,0.193011,4.26909,-0.252115
4.70562,0.193504,4.25677,-0.246331
4.71531,0.19387,4.24474,-0.240578
4.72502,0.194113,4.233,-0.234853
4.73473,0.194241,4.22154,-0.229149
4.74444,0.19426,4.21037,-0.223462
4.75415,0.194179,4.19948,-0.217785
4.76385,0.194005,4.18887,-0.212115
4.77354,0.193747,4.17855,-0.206446
4.78321,0.193411,4.16851,-0.200772
4.79286,0.193008,4.15876,-0.19509
4.80249,0.192544,4.14929,-0.189395
4.81209,0.192028,4.1401,-0.183682
4.82166,0.191469,4.13121,-0.177948
4.83121,0.190872,4.1226,-0.172186
4.84072,0.190246,4.11428,-0.166395
4.8502,0.189598,4.10625,-0.160569
4.85964,0.188933,4.09851,-0.154704
4.86906,0.188258,4.09107,-0.148798
4.87844,0.187579,4.08393,-0.142846
4.88778,0.186901,4.07709,-0.136845
4.89709,0.186228,4.07055,-0.130791
4.90637,0.185564,4.06432,-0.124682
4.91562,0.184914,4.05839,-0.118514
4.92483,0.18428,4.05278,-0.112284
4.93401,0.183666,4.04748,-0.10599
4.94317,0.183074,4.04249,-0.0996291
4.95229,0.182506,4.03783,-0.0931987
4.96139,0.181964,4.0335,-0.0866968
4.97046,0.181449,4.02949,-0.0801211
4.97951,0.180962,4.02582,-0.07347
4.98854,0.180505,4.02248,-0.0667416
4.99754,0.180077,4.01949,-0.0599346
5.00652,0.17968,4.01683,-0.0530477
5.01549,0.179313,4.01453,-0.0460799
5.02444,0.178975,4.01258,-0.0390304
5.03337,0.178668,4.01098,-0.0318986
5.04229,0.17839,4.00975,-0.0246843
5.0512,0.17814,4.00888,-0.0173874
5.06009,0.177919,4.00838,-0.010008
5.06898,0.177724,4.00825,-0.00254669
5.07786,0.177556,4.0085,0.00499577
5.08673,0.177412,4.00913,0.0126184
5.09559,0.177292,4.01015,0.0203198
5.10445,0.177195,4.01155,0.0280984
5.11331,0.177118,4.01335,0.0359523
5.12216,0.177061,4.01555,0.0438793
5.13101,0.177023,4.01814,0.0518768
5.13986,0.177001,4.02114,0.0599422
5.14871,0.176994,4.02454,0.0680723
5.15756,0.177001,4.02835,0.0762637
5.16641,0.17702,4.03258,0.0845127
5.17527,0.177049,4.03722,0.0928155
5.18412,0.177086,4.04228,0.101168
5.19298,0.17713,4.04776,0.109565
5.20184,0.177179,4.05366,0.118002
5.2107,0.17723,4.05998,0.126475
5.21956,0.177284,4.06673,0.134978
5.22843,0.177337,4.0739,0.143505
5.2373,0.177387,4.08151,0.152051
5.24617,0.177433,4.08954,0.16061
5.25504,0.177473,4.098,0.169175
5.26392,0.177505,4.10688,0.177742
5.27279,0.177527,4.1162,0.186303
5.28167,0.177537,4.12594,0.194852
5.29055,0.177533,4.13611,0.203383
5.29942,0.177513,4.1467,0.211888
5.3083,0.177475,4.15772,0.220361
5.31717,0.177418,4.16916,0.228795
5.32604,0.177338,4.18102,0.237184
5.3349,0.177235,4.1933,0.24552
5.34375,0.177106,4.20599,0.253797
5.3526,0.176948,4.21909,0.262008
5.36144,0.17676,4.2326,0.270146
5.37027,0.17654,4.24651,0.278204
5.37908,0.176286,4.26082,0.286176
5.38788,0.175995,4.27552,0.294056
5.39666,0.175665,4.29061,0.301836
5.40543,0.175295,4.30609,0.30951
5.41417,0.174882,4.32194,0.317073
5.42289,0.174423,4.33816,0.324517
5.43159,0.173917,4.35476,0.331837
5.44026,0.173361,4.37171,0.339027
5.44889,0.172753,4.38901,0.346082
5.4575,0.172091,4.40666,0.352996
5.46607,0.171373,4.42465,0.359763
5.4746,0.170596,4.44297,0.366379
5.48308,0.169757,4.46161,0.372838
5.49153,0.168856,4.48057,0.379137
5.49992,0.167889,4.49983,0.38527
5.50826,0.166853,4.51939,0.391234
5.51655,0.165748,4.53924,0.397023
5.52478,0.16457,4.55938,0.402636
5.53295,0.163316,4.57978,0.408068
5.54105,0.161985,4.60044,0.413317
5.54907,0.160575,4.62136,0.418379
5.55703,0.159082,4.64253,0.423253
5.5649,0.157504,4.66392,0.427936
5.57269,0.155839,4.68554,0.432426
5.5804,0.154085,4.70738,0.436723
5.58801,0.152239,4.72942,0.440825
5.59553,0.150299,4.75166,0.444732
5.60294,0.148262,4.77408,0.448443
5.61024,0.146127,4.79668,0.45196
5.61744,0.143889,4.81944,0.455282
5.62452,0.141548,4.84236,0.458412
5.63147,0.139101,4.86543,0.46135
5.6383,0.136545,4.88864,0.4641
5.64499,0.133878,4.91197,0.466663
5.65155,0.131097,4.93542,0.469043
5.65796,0.128202,4.95898,0.471244
5.66422,0.125188,4.98265,0.473269
5.67032,0.122054,5.0064,0.475124
5.67626,0.118797,5.03024,0.476813
5.68203,0.115416,5.05416,0.478343
5.68763,0.111909,5.07815,0.479718
5.69304,0.108272,5.10219,0.480946
5.69826,0.104504,5.1263,0.482033
5.70329,0.100604,5.15044,0.482987
5.70812,0.0965684,5.17464,0.483815
5.71274,0.0923967,5.19886,0.484525
5.71715,0.0880867,5.22312,0.485127
5.72133,0.0836371,5.2474,0.485628
5.72528,0.0790465,5.2717,0.486037
5.729,0.0743138,5.29602,0.486365
5.73247,0.0694382,5.32035,0.48662
5.73569,0.0644189,5.34469,0.486812
5.73865,0.0592557,5.36904,0.486952
5.74135,0.0539489,5.39339,0.48705
5.74377,0.0484989,5.41775,0.487116
5.74592,0.0429069,5.44211,0.48716
5.74778,0.0371747,5.46646,0.487194
5.74934,0.0313048,5.49083,0.487228
5.75061,0.0253007,5.51519,0.487273
5.75157,0.0191668,5.53956,0.487341
5.75221,0.0129086,5.56393,0.487443
5.75254,0.00653332,5.58831,0.48759
5.75254,4.95054e-05,5.6127,0.487794
5.75222,-0.00653236,5.6371,0.488066
5.75156,-0.0131997,5.66152,0.488418
5.75056,-0.0199375,5.68597,0.488862
5.74922,-0.026728,5.71044,0.48941
5.74754,-0.0335505,5.73494,0.490075
5.74553,-0.0403809,5.75948,0.490869
5.74317,-0.0471912,5.78407,0.491805
5.74047,-0.0539497,5.80872,0.492897
5.73744,-0.0606201,5.83343,0.494158
5.73408,-0.0671618,5.85821,0.495603
5.7304,-0.0735296,5.88307,0.497245
5.72642,-0.0796739,5.90802,0.499099
5.72214,-0.0855408,5.93308,0.501183
5.71759,-0.0910726,5.95826,0.503512
5.71278,-0.0962086,5.98356,0.506103
5.70773,-0.100886,6.00901,0.508974
5.70248,-0.105043,6.03462,0.512146
